"","Selectivity","CAt_DW","logDiff","ShapeIndex_DW","sp3_At_DW","logSw","T_PSA","HBD","HBA","logP"
"propham","",-0.522473032927431,0.95412028730538,1.38393566676349,-0.511884916712319,0.919340650463076,-0.445691954609553,-0.350226576636095,-0.587154362886399,-0.242752458129446
"propoxycarbazone","",-0.409330029956904,0.066185326399505,-0.329685514204186,-0.378611774094735,0.419194122693761,-0.407603600870682,-0.350226576636095,-0.0327314226749357,-0.51150366952698
"propyrisulfuron","",-0.386701429362798,-0.070743643207349,-0.608250770898237,-0.378611774094735,0.497191967402395,-0.403382958440611,0.147746665931013,0.152076224062219,-0.303898850913354
"prosulfalin","",-0.431958630551009,-0.0593486996979392,-1.5078548994662,-0.212020345822756,0.154272872413397,-0.406543691565561,-0.848199819203203,-0.125135246043513,0.309761953313167
"proxan","",-0.658244636492063,1.48529133310637,1.65936816078666,-0.445248345403527,1.13326935840911,-0.45674692263071,-0.848199819203203,-0.771962009623553,-0.390675468217462
"pydanon","",-0.612987435303852,1.28481493434429,-0.543966480891916,-0.478566631057923,1.53870773412422,-0.416288019048126,1.14369315106523,-0.21753906941209,-1.81718053579892
"pyrasulfotole","",-0.431958630551009,0.279604606797757,-1.54807957216021,-0.478566631057923,-0.0376233928966346,-0.426442634003642,-0.350226576636095,-0.494750539517821,-0.575213084762908
"pyrazolynate","",-0.318815627580482,-0.0593486996979392,-0.578426870271523,-0.478566631057923,-0.487002944855752,-0.430522714984647,-0.848199819203203,-0.402346716149244,0.530548030251468
"pyrazosulfuron","",-0.47721583173922,0.206006111757451,-1.02591069017906,-0.411930059749131,0.981786638775019,-0.393912155940012,0.645719908498121,0.244480047430796,-0.847991902870759
"pyrazoxyfen","",-0.296187026986377,0.0408658810006307,-0.329685514204186,-0.511884916712319,-0.813930064935658,-0.437007536432109,-0.848199819203203,-0.494750539517821,0.363585424805589
"pyribambenz-propyl","",-0.228301225204061,-0.152043509600371,0.388844931987304,-0.311975202785944,0.0212137613129752,-0.425378925740438,-0.350226576636095,-0.125135246043513,0.385188042615472
"pyribenzoxim","",-0.0246438198571122,-0.562919616012899,-2.83589565090279,-0.278656917131548,0.23421341583385,-0.404940531254589,-0.848199819203203,0.336883870799373,0.724605444475845
"pyributicarb","",-0.341444228174588,0.119567206489754,-0.208635564601644,-0.345293488440339,-0.157838372676352,-0.447112764932547,-0.848199819203203,-0.494750539517821,0.482582895792235
"pyriclor","",-0.635616035897958,1.38085462881567,0.227194378170244,-0.645158059329902,0.460898539102487,-0.447769984680884,-0.350226576636095,-0.771962009623553,-0.562397972502807
"pyriftalid","",-0.409330029956904,0.426632588857306,-1.02591069017906,-0.378611774094735,0.300434817739081,-0.433455510624624,-0.848199819203203,-0.309942892780667,-0.0684669313920812
"pyriminobac","",-0.386701429362798,0.233028330419369,-0.775289676509198,-0.345293488440339,0.827351780058898,-0.417568267922054,-0.350226576636095,-0.0327314226749357,-0.244583188452318
